0, 0, Header, 1, 1, 192
1, 0, Start_track
1, 0, Title_t, "Melody"
1, 0, Tempo, 300000
1, 0, Key_signature, -3, "minor"
1, 0, Time_signature, 4, 2, 24, 8
1, 288, Note_on_c, 0, 70, 100
1, 384, Note_off_c, 0, 70, 100
1, 384, Note_on_c, 0, 73, 100
1, 480, Note_off_c, 0, 73, 100
1, 480, Note_on_c, 0, 75, 100
1, 576, Note_off_c, 0, 75, 100
1, 864, Note_on_c, 0, 63, 100
1, 912, Note_off_c, 0, 63, 100
1, 912, Note_on_c, 0, 66, 100
1, 1152, Note_off_c, 0, 66, 100
1, 1152, Note_on_c, 0, 68, 100
1, 1536, Note_off_c, 0, 68, 100
1, 1824, Note_on_c, 0, 63, 100
1, 1920, Note_off_c, 0, 63, 100
1, 1920, Note_on_c, 0, 67, 100
1, 2016, Note_off_c, 0, 67, 100
1, 2016, Note_on_c, 0, 70, 100
1, 2112, Note_off_c, 0, 70, 100
1, 2784, Note_on_c, 0, 67, 100
1, 2880, Note_off_c, 0, 67, 100
1, 2880, Note_on_c, 0, 70, 100
1, 2976, Note_off_c, 0, 70, 100
1, 3360, Note_on_c, 0, 70, 100
1, 3408, Note_off_c, 0, 70, 100
1, 3408, Note_on_c, 0, 75, 100
1, 3552, Note_off_c, 0, 75, 100
1, 3552, Note_on_c, 0, 70, 100
1, 3648, Note_off_c, 0, 70, 100
1, 3936, Note_on_c, 0, 70, 100
1, 3984, Note_off_c, 0, 70, 100
1, 3984, Note_on_c, 0, 73, 100
1, 4176, Note_off_c, 0, 73, 100
1, 4176, Note_on_c, 0, 75, 100
1, 4512, Note_off_c, 0, 75, 100
1, 4512, Note_on_c, 0, 73, 100
1, 4608, Note_off_c, 0, 73, 100
1, 4608, Note_on_c, 0, 77, 100
1, 4736, Note_off_c, 0, 77, 100
1, 4736, Note_on_c, 0, 70, 100
1, 4832, Note_off_c, 0, 70, 100
1, 5664, Note_on_c, 0, 70, 100
1, 5712, Note_off_c, 0, 70, 100
1, 5712, Note_on_c, 0, 75, 100
1, 5856, Note_off_c, 0, 75, 100
1, 5856, Note_on_c, 0, 70, 100
1, 5952, Note_off_c, 0, 70, 100
1, 5952, Note_on_c, 0, 73, 100
1, 6048, Note_off_c, 0, 73, 100
1, 6432, Note_on_c, 0, 70, 100
1, 6528, Note_off_c, 0, 70, 100
1, 6528, Note_on_c, 0, 75, 100
1, 6624, Note_off_c, 0, 75, 100
1, 6624, Note_on_c, 0, 73, 100
1, 6720, Note_off_c, 0, 73, 100
1, 6720, Note_on_c, 0, 70, 100
1, 6816, Note_off_c, 0, 70, 100
1, 6816, Note_on_c, 0, 68, 100
1, 7248, Note_off_c, 0, 68, 100
1, 7248, Note_on_c, 0, 70, 100
1, 7584, Note_off_c, 0, 70, 100
1, 7584, Note_on_c, 0, 68, 100
1, 7680, Note_off_c, 0, 68, 100
1, 7680, Note_on_c, 0, 65, 100
1, 7728, Note_off_c, 0, 65, 100
1, 7728, Note_on_c, 0, 67, 100
1, 7872, Note_off_c, 0, 67, 100
1, 7872, Note_on_c, 0, 63, 100
1, 8016, Note_off_c, 0, 63, 100
1, 8016, Note_on_c, 0, 61, 100
1, 8064, Note_off_c, 0, 61, 100
1, 8064, Note_on_c, 0, 63, 100
1, 8448, Note_off_c, 0, 63, 100
1, 9312, Note_on_c, 0, 63, 100
1, 9408, Note_off_c, 0, 63, 100
1, 9408, Note_on_c, 0, 63, 100
1, 9504, Note_off_c, 0, 63, 100
1, 9504, Note_on_c, 0, 63, 100
1, 9600, Note_off_c, 0, 63, 100
1, 9600, Note_on_c, 0, 67, 100
1, 9696, Note_off_c, 0, 67, 100
1, 9696, Note_on_c, 0, 70, 100
1, 9792, Note_off_c, 0, 70, 100
1, 9792, Note_on_c, 0, 72, 100
1, 9920, Note_off_c, 0, 72, 100
1, 9920, Note_on_c, 0, 75, 100
1, 10176, Note_off_c, 0, 75, 100
1, 10176, Note_on_c, 0, 73, 100
