0, 0, Header, 1, 1, 192
1, 0, Start_track
1, 0, Title_t, "Melody"
1, 0, Tempo, 983606
1, 0, Key_signature, -3, "major"
1, 0, Time_signature, 4, 2, 24, 8
1, 48, Note_on_c, 0, 62, 100
1, 96, Note_off_c, 0, 62, 100
1, 96, Note_on_c, 0, 63, 100
1, 240, Note_off_c, 0, 63, 100
1, 240, Note_on_c, 0, 64, 100
1, 288, Note_off_c, 0, 64, 100
1, 288, Note_on_c, 0, 60, 100
1, 336, Note_off_c, 0, 60, 100
1, 336, Note_on_c, 0, 65, 100
1, 480, Note_off_c, 0, 65, 100
1, 480, Note_on_c, 0, 63, 100
1, 576, Note_off_c, 0, 63, 100
1, 576, Note_on_c, 0, 60, 100
1, 883, Note_off_c, 0, 60, 100
1, 883, Note_on_c, 0, 55, 100
1, 921, Note_off_c, 0, 55, 100
1, 921, Note_on_c, 0, 56, 100
1, 959, Note_off_c, 0, 56, 100
1, 959, Note_on_c, 0, 53, 100
1, 1247, Note_off_c, 0, 53, 100
1, 1611, Note_on_c, 0, 56, 100
1, 1649, Note_off_c, 0, 56, 100
1, 1649, Note_on_c, 0, 60, 100
1, 1687, Note_off_c, 0, 60, 100
1, 1687, Note_on_c, 0, 63, 100
1, 1869, Note_off_c, 0, 63, 100
1, 1869, Note_on_c, 0, 63, 100
1, 1917, Note_off_c, 0, 63, 100
1, 1917, Note_on_c, 0, 65, 100
1, 1965, Note_off_c, 0, 65, 100
1, 1965, Note_on_c, 0, 67, 100
1, 2013, Note_off_c, 0, 67, 100
1, 2013, Note_on_c, 0, 65, 100
1, 2061, Note_off_c, 0, 65, 100
1, 2061, Note_on_c, 0, 67, 100
1, 2445, Note_off_c, 0, 67, 100
1, 2445, Note_on_c, 0, 66, 100
1, 2557, Note_off_c, 0, 66, 100
1, 2557, Note_on_c, 0, 65, 100
1, 2781, Note_off_c, 0, 65, 100
1, 2781, Note_on_c, 0, 63, 100
1, 2829, Note_off_c, 0, 63, 100
1, 2829, Note_on_c, 0, 59, 100
1, 2877, Note_off_c, 0, 59, 100
1, 2877, Note_on_c, 0, 56, 100
1, 2941, Note_off_c, 0, 56, 100
1, 2941, Note_on_c, 0, 55, 100
1, 3005, Note_off_c, 0, 55, 100
1, 3005, Note_on_c, 0, 53, 100
1, 3197, Note_off_c, 0, 53, 100
1, 3418, Note_on_c, 0, 54, 100
1, 3435, Note_off_c, 0, 54, 100
1, 3435, Note_on_c, 0, 55, 100
1, 3452, Note_off_c, 0, 55, 100
1, 3452, Note_on_c, 0, 58, 100
1, 3500, Note_off_c, 0, 58, 100
1, 3500, Note_on_c, 0, 60, 100
1, 3548, Note_off_c, 0, 60, 100
1, 3548, Note_on_c, 0, 58, 100
1, 3596, Note_off_c, 0, 58, 100
1, 3596, Note_on_c, 0, 63, 100
1, 3644, Note_off_c, 0, 63, 100
1, 3644, Note_on_c, 0, 63, 100
1, 3932, Note_off_c, 0, 63, 100
1, 4220, Note_on_c, 0, 62, 100
1, 4316, Note_off_c, 0, 62, 100
1, 4316, Note_on_c, 0, 67, 100
1, 4412, Note_off_c, 0, 67, 100
1, 4412, Note_on_c, 0, 62, 100
1, 4460, Note_off_c, 0, 62, 100
1, 4460, Note_on_c, 0, 58, 100
1, 4508, Note_off_c, 0, 58, 100
1, 4508, Note_on_c, 0, 55, 100
1, 4668, Note_off_c, 0, 55, 100
1, 4668, Note_on_c, 0, 61, 100
1, 4764, Note_off_c, 0, 61, 100
1, 5036, Note_on_c, 0, 60, 100
1, 5084, Note_off_c, 0, 60, 100
1, 5084, Note_on_c, 0, 63, 100
1, 5132, Note_off_c, 0, 63, 100
1, 5132, Note_on_c, 0, 60, 100
1, 5180, Note_off_c, 0, 60, 100
1, 5180, Note_on_c, 0, 56, 100
1, 5276, Note_off_c, 0, 56, 100
1, 5276, Note_on_c, 0, 58, 100
1, 5393, Note_off_c, 0, 58, 100
1, 5393, Note_on_c, 0, 55, 100
1, 5435, Note_off_c, 0, 55, 100
